age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,blue-collar,single,secondary,no,2050,yes,no,telephone,13,jan,971,1,-1,1,unknown,0.16382129553097968,93.67482473775527,-48.61148727616295,3.89208469130716,5341.441675087632,no
49,technician,single,tertiary,yes,4110,yes,yes,cellular,25,dec,533,5,-1,7,success,-2.9399192472938487,95.36346749431034,-37.50675922015829,4.008758959439525,4704.468099757801,yes
21,services,divorced,secondary,no,3964,no,yes,cellular,17,aug,856,8,383,9,success,2.0861626529923276,94.68449995710967,-4.155916057622413,4.878810843227454,4678.729508557316,no
49,blue-collar,single,secondary,yes,-7,no,yes,telephone,26,aug,395,6,383,6,failure,-0.19186536357105455,99.1924345226092,-7.366400994505213,4.2382194162960936,5495.007254812537,yes
39,unemployed,divorced,secondary,yes,2847,no,no,unknown,29,sep,269,8,383,4,failure,-1.3355576277088703,99.87328239751584,-49.11380257084721,0.5937797379180587,5962.825220558052,no
20,entrepreneur,divorced,tertiary,yes,460,no,no,telephone,20,aug,743,1,383,1,unknown,0.549761889578281,92.3370578793969,-20.346946225436792,3.963651381106232,5334.8110297186395,yes
27,entrepreneur,divorced,high.school,yes,3612,no,no,telephone,20,jun,100,4,-1,7,success,-2.518601161997762,90.57039507791679,-19.348965747258045,3.9570864530719922,5230.47825099882,no
34,self-employed,married,primary,no,1498,no,no,cellular,15,nov,114,1,-1,0,unknown,-2.0912335170787797,90.24651735501125,-35.53671281276723,4.239600002917953,5419.79558205553,yes
35,services,married,university.degree,no,3896,no,no,cellular,31,jul,314,7,-1,9,success,1.0118287689277565,90.26191985262679,-39.06252080147756,2.497504968924887,5103.787887440705,no
53,services,divorced,primary,yes,592,no,yes,telephone,18,dec,771,1,-1,5,failure,-0.3109470237539944,92.43286213008625,-22.211649983764048,4.811173108320245,5738.554744906161,no
26,blue-collar,married,tertiary,no,3235,yes,no,unknown,24,apr,149,3,-1,8,success,-0.8629442919136823,94.96070993950654,-24.064892015626572,3.5423576894457476,5992.193958086758,no
54,entrepreneur,divorced,basic.9y,no,1658,no,no,telephone,19,nov,403,9,-1,3,failure,2.542547797445189,99.03663362863358,-44.219362838356886,1.9894583114224902,5924.553017797002,no
45,technician,divorced,basic.9y,no,1459,yes,yes,cellular,13,oct,686,3,383,1,unknown,2.5286176445547204,94.05780911175859,-16.60674912459433,1.530448710912772,4869.070463147243,no
26,blue-collar,divorced,basic.9y,yes,4495,yes,yes,unknown,5,dec,140,2,383,8,unknown,-0.17291611810735574,91.40930973015485,-39.594115786719925,3.302298133627016,5154.714000264607,yes
51,student,single,professional.course,no,1061,yes,no,unknown,17,oct,393,4,-1,1,unknown,1.4742747849364761,93.37212601120905,-11.304933594112029,4.153387365130277,4539.00933830787,no
57,admin.,single,secondary,no,-941,no,yes,cellular,24,oct,525,4,-1,5,unknown,-0.1834887917063135,93.22429256202018,-35.170699292764,2.0791683386244735,5683.43480549843,yes
47,services,married,high.school,no,3755,yes,yes,telephone,25,jan,274,9,383,3,unknown,2.1704412068530017,96.93119987686777,-28.70723346993268,3.118549006642807,5761.665736447881,yes
26,management,married,professional.course,yes,-433,yes,yes,unknown,20,feb,721,8,383,9,unknown,-1.8572107647755782,92.7647024142843,-43.13732025884715,3.5021157472096545,4580.9042995262635,yes
24,services,divorced,high.school,no,2196,no,yes,unknown,26,dec,295,9,-1,8,success,-0.694972532576509,93.89395690786081,-28.305240512474285,3.218120207371768,5319.675466744452,yes
50,technician,married,secondary,yes,-176,no,no,telephone,25,jan,508,2,383,0,other,-0.1175010642494696,95.17358008041396,-25.54539506432354,3.3826295723368753,4999.968474692555,yes
28,services,married,primary,yes,4185,no,yes,unknown,12,feb,718,7,-1,2,success,-0.8688336642790033,91.74387498732136,-22.003207536833084,3.922238243141557,5014.208651810917,yes
43,entrepreneur,single,high.school,no,4630,yes,yes,telephone,21,jul,591,1,383,3,unknown,1.7991365447441359,94.83768169084416,-24.26197044193026,4.134796226431996,5343.477946573821,no
49,entrepreneur,married,university.degree,no,3730,yes,yes,unknown,23,nov,903,4,-1,0,success,-2.651294973462063,94.4995193583786,-49.410044609135355,1.6220546519368995,5763.648119823753,no
23,unemployed,divorced,primary,no,115,yes,no,unknown,30,feb,622,8,383,8,other,2.819925988937034,90.90651104184191,-12.022930748565209,2.0047428995546035,5183.098920782434,yes
35,admin.,divorced,tertiary,yes,-767,yes,yes,telephone,25,mar,469,2,-1,7,unknown,-2.580100591128314,96.10082200261095,-31.606431006940923,2.443313084654622,5350.281561571829,no
33,admin.,married,tertiary,no,4862,no,no,unknown,27,feb,652,9,-1,8,failure,1.4581290848686708,96.63732330466566,-32.30442324559744,1.0550987778399543,4784.580658550041,yes
22,technician,married,secondary,no,4341,no,yes,telephone,3,mar,479,9,383,8,other,-0.8050876803916154,93.80588951350883,-40.27158435233598,1.6747326335412152,5790.231318408708,yes
45,unemployed,married,university.degree,yes,2233,yes,yes,unknown,7,aug,890,9,-1,5,failure,-2.662915872485226,91.4610613347099,-18.28438679247446,4.658646969912127,4801.812582790486,yes
22,unemployed,married,tertiary,yes,4539,no,yes,unknown,27,nov,257,5,383,7,success,1.755820988392025,96.15171246643264,-28.73630458755655,1.0147695083912902,4842.6390429978555,yes
48,entrepreneur,single,primary,no,85,yes,yes,telephone,29,may,345,4,-1,8,other,1.826860556517973,95.69220448450403,-37.76743809062034,2.416777723911788,4957.72689582908,no
37,student,single,basic.9y,no,3374,yes,no,cellular,8,mar,681,2,-1,0,other,-0.12409537663669834,94.87298175956987,-38.280948371879944,1.0316316318552985,5036.073330629781,yes
37,technician,single,professional.course,no,890,no,yes,telephone,23,mar,641,1,383,2,other,2.434073974850257,93.13146094325508,-35.475665477584,1.7582137866485226,5423.411214769759,yes
33,services,divorced,primary,no,2987,no,yes,unknown,24,nov,708,5,-1,5,other,2.9962588921089015,94.84923551593012,-12.361165073595963,4.153356008285948,5798.46580328665,no
21,technician,married,tertiary,yes,-550,no,no,cellular,9,jul,596,3,383,4,failure,1.4429121388079906,99.1949814587801,-8.014641103233423,4.321568879713588,4512.50852099072,yes
40,blue-collar,divorced,university.degree,no,2069,yes,no,unknown,23,mar,118,1,383,8,other,-1.6263840349085246,91.46998566332046,-30.66739844640894,3.812135539200495,5468.341241751592,no
58,self-employed,married,basic.9y,no,1291,no,yes,cellular,16,aug,840,6,383,3,other,0.10242804715789555,90.70812427201919,-35.818975545622955,2.8035734162608574,4562.736140296096,yes
58,admin.,single,professional.course,no,2120,no,no,cellular,21,oct,531,1,383,8,failure,-2.531408799521933,96.48889081001148,-10.859095211325624,3.4061674757222153,4976.4947798081275,yes
46,admin.,divorced,professional.course,no,340,yes,yes,cellular,17,nov,118,2,-1,9,other,0.8540520058166563,96.21170364227791,-41.62641529649917,2.878075389642623,5487.519299616443,no
30,blue-collar,single,primary,no,862,yes,no,telephone,13,oct,785,9,383,9,success,2.125917483456872,90.00082645124623,-2.9197517205917123,1.2088433872758761,5335.600305820898,yes
56,management,divorced,secondary,yes,2201,yes,yes,unknown,24,jan,943,9,383,0,unknown,-2.3909133392232165,91.00903694301323,-11.607712503528433,4.112114592251069,5746.395830183092,yes
22,management,divorced,university.degree,no,1766,yes,yes,cellular,8,jun,749,8,-1,7,unknown,1.4854324118531936,95.24421063900508,-38.203567631975886,1.1423687469871366,5103.971357775495,no
54,technician,single,tertiary,no,2379,no,no,telephone,12,jan,575,5,383,3,other,2.938326852945127,95.60418101193441,-19.86018837666828,4.728424668409037,4627.900511073188,yes
55,entrepreneur,single,university.degree,no,891,no,yes,telephone,27,oct,840,3,-1,4,other,0.3711926644345054,99.97477748863179,-35.117739159370714,4.55324288682925,4534.233969316278,no
59,blue-collar,divorced,tertiary,no,3025,yes,no,telephone,16,nov,498,7,-1,4,unknown,0.9527815624334828,93.22445824950101,-38.68339551680596,1.9440614797175475,4955.168933433064,no
26,admin.,divorced,high.school,yes,-280,yes,yes,unknown,16,apr,60,3,383,9,unknown,-1.6940955889907747,99.30134265889744,-16.379506546223958,0.5287353896424317,5736.859297238392,yes
29,self-employed,divorced,secondary,no,2705,yes,no,unknown,19,oct,165,6,-1,8,success,2.384821555097605,99.27936740003103,-13.69317436387265,2.679357775034653,4992.898412431806,no
23,admin.,single,university.degree,no,4122,no,no,unknown,6,jan,661,3,-1,1,other,0.2546615051567924,96.54911257104901,-36.99851600341502,2.488090159291982,4819.7710100763425,no
30,management,married,university.degree,yes,1413,yes,yes,telephone,14,apr,266,8,383,9,success,2.0296568911258053,92.14526559904226,-0.5781697168119351,3.8402062732973925,5076.060993142413,no
27,entrepreneur,divorced,professional.course,yes,4402,yes,no,unknown,4,mar,236,6,-1,6,other,0.9906099832900201,97.15250685218072,-13.863955679973955,1.7944967424301714,5672.100488436779,yes
29,technician,single,professional.course,no,921,no,no,cellular,20,dec,186,5,383,5,other,2.395952917946998,98.63806902627317,-13.971166295181895,1.2082246575729851,4898.360963117535,no
39,management,divorced,basic.9y,no,3916,no,yes,telephone,4,may,305,8,383,0,unknown,1.2826788219040424,91.73054601906044,-6.685296785801576,0.7418748970508591,4956.874531581133,yes
59,blue-collar,married,tertiary,no,1743,yes,no,telephone,18,aug,834,4,-1,0,unknown,-0.5913320000806488,96.65044896103954,-41.43291793436512,4.426415440925841,5150.873280204735,yes
48,services,divorced,primary,no,-279,yes,yes,unknown,15,jul,647,6,383,4,failure,-1.4198069298570937,92.8994799126595,-19.83874990810425,4.518223671070183,5774.591524424077,yes
25,unemployed,married,university.degree,no,1235,yes,no,cellular,29,may,806,4,-1,0,unknown,0.5274951873098299,95.14849893622487,-18.53201896595515,4.524531163571372,5344.023142089415,yes
36,self-employed,single,basic.9y,yes,1935,no,yes,unknown,8,may,206,2,-1,7,failure,0.4180496843615584,92.3760607885004,-7.711645888329322,1.4655185594965843,4695.640067988702,yes
48,admin.,divorced,university.degree,yes,-331,yes,yes,telephone,8,nov,540,5,-1,1,other,-1.30184501298745,93.69544803692185,-20.171609064652866,1.7039205982260857,4606.48674985002,no
36,self-employed,married,university.degree,no,-610,no,no,unknown,6,jul,587,1,-1,6,failure,-2.855238945551268,90.48096298825993,-44.82106336500588,4.683462070438324,4919.804912165806,yes
42,services,divorced,high.school,no,4081,no,no,cellular,14,aug,77,4,-1,8,success,-1.5145706997738038,91.62750581935401,-29.800313915468337,1.4738607630331617,5533.775389386268,no
55,unemployed,single,secondary,yes,1927,no,no,cellular,31,nov,383,8,-1,1,unknown,-2.248865843277669,99.58441420618809,-13.118383711440309,4.001677996162259,4870.02099406846,yes
49,entrepreneur,married,primary,yes,-688,yes,yes,unknown,15,jun,442,6,383,1,success,1.4118556127632598,94.72610757712725,-41.196662592373194,4.246863945067107,4789.1379556395905,no
35,unemployed,single,university.degree,no,820,no,no,unknown,16,dec,87,1,-1,4,failure,1.9073921421188835,90.13336945119997,-35.97376080216645,3.1215703714745384,5064.4062829320665,no
49,admin.,divorced,professional.course,no,25,no,yes,cellular,31,dec,831,4,383,5,other,-2.486621178555885,99.48024383674519,-45.33109408250322,1.4097414750835768,4630.116880001342,no
33,unemployed,single,secondary,no,4001,no,yes,unknown,16,jun,578,6,383,2,failure,1.6420326858990224,90.76388844311906,-8.716011515329953,4.980039273214251,5761.863775323292,no
46,self-employed,single,basic.9y,yes,2565,no,no,unknown,29,jul,203,4,-1,0,unknown,1.7349431590584423,91.51574832649516,-43.0923063608184,1.770052549092489,4923.094584310667,yes
22,unemployed,divorced,university.degree,no,2670,no,no,cellular,27,apr,906,3,383,6,other,-0.9793340387039091,90.70984069588052,-49.10090801163555,1.1388025465591693,4611.500782467001,no
40,entrepreneur,single,secondary,no,-109,yes,yes,cellular,4,jan,256,3,383,6,failure,-1.5801994812634115,92.7065678592892,-35.953759736669724,3.028527808828035,5306.860616021266,yes
54,student,single,high.school,yes,3676,no,yes,cellular,2,mar,386,1,383,4,unknown,-1.2953912341447922,95.87239815658042,-36.3899336653705,1.5033442375492203,5856.026484449171,yes
33,self-employed,single,professional.course,yes,4682,no,yes,unknown,11,apr,433,9,383,4,failure,2.5991276829244203,92.28631069796248,-45.88551705365561,1.3872904956831664,5483.928471563528,no
44,management,single,high.school,yes,4417,yes,no,telephone,8,aug,922,8,-1,7,unknown,-2.2610803094342775,90.42192633218416,-31.591902372699664,3.4556483721335,5536.031781465312,yes
26,technician,single,basic.9y,no,1709,yes,no,telephone,28,jun,16,7,383,7,unknown,1.0847332540462231,90.40585711006302,-4.204528402036075,4.239292539975368,5137.849649871467,yes
51,services,single,professional.course,yes,4054,no,yes,cellular,28,sep,966,1,383,1,failure,-2.5108433178120597,99.16101503636092,-48.11972364060143,4.784685284455946,5506.509800858703,no
42,admin.,married,tertiary,yes,3642,yes,yes,cellular,28,feb,440,2,-1,5,unknown,0.37088963992996327,91.68525634982956,-49.09695800271766,3.6837614289169425,5480.396824043746,no
29,entrepreneur,married,primary,yes,285,no,yes,unknown,19,apr,800,6,383,9,other,-0.8658415463979763,93.94189740968211,-36.40316184809811,0.5617527127402943,5175.018374827498,no
27,entrepreneur,single,university.degree,no,3873,no,yes,telephone,4,nov,842,9,-1,0,other,0.9858480370655807,98.73355156248799,-23.828052481561674,3.388634623293009,5872.268378070771,no
28,entrepreneur,divorced,tertiary,yes,1224,yes,no,unknown,7,feb,535,4,383,7,failure,1.4147166114641472,90.93814757500029,-15.361645612055526,2.7238309296666037,4638.033101660732,yes
26,entrepreneur,married,secondary,no,2270,yes,no,cellular,8,aug,638,6,-1,0,failure,-2.9304984390169997,92.1637258187124,-46.36614700103419,3.8063089325349337,5702.943750100688,yes
55,blue-collar,married,basic.9y,yes,898,yes,yes,unknown,18,aug,496,6,-1,7,success,2.6912393524845974,94.52959862447193,-30.44529477388676,2.288076245075464,5119.482264035911,no
53,technician,married,university.degree,yes,1470,yes,no,unknown,1,dec,730,1,-1,4,unknown,-2.425726492637992,98.77517568119869,-11.788324797253445,3.3463147830501745,4511.681481945213,no
42,blue-collar,divorced,basic.9y,no,1890,no,yes,telephone,5,aug,57,2,-1,3,success,1.147372419395758,94.55145881049216,-44.30306520175877,0.7893464443174112,4546.103166811536,yes
58,services,single,tertiary,no,2757,yes,no,cellular,8,jun,56,2,383,7,failure,-1.866580047025379,99.75169531206934,-22.0732109045595,3.4592151395463953,5367.5407530026905,no
50,student,married,tertiary,yes,4947,no,no,cellular,27,dec,745,1,383,0,unknown,1.0712170901078188,98.10696774370253,-7.55448382657768,3.1027881999958438,5242.706245039459,no
20,self-employed,married,primary,no,-266,yes,no,telephone,16,jan,4,2,383,7,success,-2.3777776752340434,91.72540037831469,-15.355064988692469,3.702621025181997,5440.259903801001,yes
31,entrepreneur,single,tertiary,no,-573,no,no,telephone,21,jul,253,4,-1,0,failure,1.7184061909898967,98.24070044699909,-42.90185961672365,1.0407179304064103,5482.871202160329,no
24,technician,married,secondary,no,4391,no,yes,telephone,10,may,688,9,-1,6,unknown,1.7494963370871686,91.8050145435889,-9.45991601766584,1.4808046047014003,4775.759650903195,no
54,admin.,married,basic.9y,no,1618,yes,no,telephone,24,may,338,8,383,7,other,-1.052840026001434,92.44137077081817,-15.590411108987979,2.565858745962286,4922.95485184262,yes
27,student,married,high.school,yes,1981,no,no,unknown,15,jul,829,1,383,7,success,-0.8040675288235524,91.8426082169674,-28.606376089240225,2.917621714765782,4911.498831616625,no
28,unemployed,single,high.school,yes,1510,no,yes,unknown,5,dec,72,6,-1,5,unknown,0.24311044091857248,97.58153731104349,-42.66886348583359,3.078793564894624,5932.594425287618,no
31,admin.,married,professional.course,no,4989,no,no,cellular,19,jul,890,7,383,6,other,2.483827419403821,98.95383790766206,-43.5996240699349,1.5405431494165474,5277.19686008079,yes
36,self-employed,single,secondary,yes,-24,no,yes,telephone,16,jul,791,6,383,1,success,-2.9176608594008604,97.35903271566339,-45.05001696192751,2.7825771734323057,4683.636521522547,no
58,blue-collar,single,university.degree,yes,376,yes,yes,cellular,5,feb,694,3,383,0,unknown,1.1790200418183385,98.89911782379752,-38.72437769355764,1.2681650582720492,5319.331508759043,no
57,services,divorced,tertiary,no,279,no,yes,telephone,23,oct,664,2,383,1,success,2.488600180306559,90.48866994961763,-46.025440518176055,2.1303856525777336,5513.258762868461,yes
36,technician,single,tertiary,no,1309,no,yes,cellular,23,nov,583,5,-1,5,unknown,2.0596524699802305,92.81516843386045,-48.73956912752968,2.500874237069366,5541.1719478051755,no
23,unemployed,single,basic.9y,no,4499,no,yes,cellular,16,nov,276,5,383,9,unknown,1.4328828216768237,98.24822901922714,-13.105490470224048,2.5275564429960706,5948.087311799227,yes
45,entrepreneur,single,tertiary,yes,3428,no,no,cellular,4,may,834,7,-1,8,unknown,-1.0621803363059252,92.0487605216991,-48.195960255661504,4.651322181197784,4681.128793929121,no
20,entrepreneur,married,university.degree,yes,237,no,no,unknown,1,may,57,8,-1,1,failure,-2.307454662170919,96.67082566575844,-39.47840919616089,4.020578000717451,5915.663360031678,yes
